1	100100	4000019	1	1	0	0	綠寶殼
1	100100	2000000	1	1	0	1	紅色藥水
1	100100	2040002	1	1	0	2	頭盔防禦卷軸10%
1	100100	2041001	1	1	0	3	披風魔防卷軸60%
1	100100	2060000	1	1	0	4	箭矢
1	100100	4010000	1	1	0	5	青銅母礦
1	100100	4020000	1	1	0	6	石榴石母礦
1	100100	2061000	1	1	0	7	弩箭矢
1	100100	1002067	1	1	0	8	綠髮帶
1	100100	2010009	1	1	0	9	青蘋果
1	100100	4280000	1	1	0	10	金寶箱
1	100100	4280001	1	1	0	11	銀寶箱
1	100100	2430026	1	1	0	12	問號 箱子
1	100100	2430027	1	1	0	13	問號 箱子
1	100100	2430028	1	1	0	14	問號 箱子
1	100100	2430029	1	1	0	15	問號 箱子
1	100100	2022450	1	1	0	16	經驗值上升(小)
1	100100	4001447	1	1	0	17	#N/A
1	100100	1002938	1	1	0	18	#N/A
1	100100	4001126	1	1	0	19	楓葉
1	100100	2430016	1	1	0	20	保冷箱
1	100100	2430157	1	1	0	21	還不錯用的魔法棒
1	100100	4001128	1	1	0	22	火藥桶
1	100100	3991052	1	1	0	23	#N/A
1	100100	3991053	1	1	0	24	#N/A
1	100100	3991054	1	1	0	25	#N/A
1	100100	3991055	1	1	0	26	#N/A
1	100101	4000000	1	1	0	0	藍寶殼
1	100101	2041006	1	1	0	1	披風生命卷軸100%
1	100101	2000000	1	1	0	2	紅色藥水
1	100101	4020001	1	1	0	3	紫水晶母礦
1	100101	2060000	1	1	0	4	箭矢
1	100101	4010001	1	1	0	5	鋼鐵母礦
1	100101	2061000	1	1	0	6	弩箭矢
1	100101	1040013	1	1	0	7	青色運動T恤
1	100101	1041012	1	1	0	8	黃紅短T
1	100101	1060004	1	1	0	9	灰色橡膠褲
1	100101	1040017	1	1	0	10	灰修煉服
1	100101	1060013	1	1	0	11	灰修煉褲
1	100101	2010009	1	1	0	12	青蘋果
1	100101	1322034	1	1	0	13	鐵棍
1	100101	4280000	1	1	0	14	金寶箱
1	100101	4280001	1	1	0	15	銀寶箱
1	100101	2430026	1	1	0	16	問號 箱子
1	100101	2430027	1	1	0	17	問號 箱子
1	100101	2430028	1	1	0	18	問號 箱子
1	100101	2430029	1	1	0	19	問號 箱子
1	100101	2022450	1	1	0	20	經驗值上升(小)
1	100101	4001447	1	1	0	21	#N/A
1	100101	1002938	1	1	0	22	#N/A
1	100101	4001126	1	1	0	23	楓葉
1	100101	2430016	1	1	0	24	保冷箱
1	100101	2430157	1	1	0	25	還不錯用的魔法棒
1	100101	4001128	1	1	0	26	火藥桶
1	100101	3991052	1	1	0	27	#N/A
1	100101	3991053	1	1	0	28	#N/A
1	100101	3991054	1	1	0	29	#N/A
1	100101	3991055	1	1	0	30	#N/A
1	100130	4000493	1	1	0	0	穆魯的毛球
1	100130	2010000	1	1	0	1	蘋果
1	100130	2010009	1	1	0	2	青蘋果
1	100130	4010005	1	1	0	3	紫礦石母礦
1	100130	4020005	1	1	0	4	藍寶石母礦
1	100130	2040003	1	1	0	5	頭盔生命卷軸100%
1	100130	1002008	1	1	0	6	褐色皮帽
1	100130	1040010	1	1	0	7	灰棉T恤
1	100130	1041004	1	1	0	8	星形短T
1	100130	1060007	1	1	0	9	藍馬褲
1	100130	4280000	1	1	0	10	金寶箱
1	100130	4280001	1	1	0	11	銀寶箱
1	100130	2430026	1	1	0	12	問號 箱子
1	100130	2430027	1	1	0	13	問號 箱子
1	100130	2430028	1	1	0	14	問號 箱子
1	100130	2430029	1	1	0	15	問號 箱子
1	100130	2022450	1	1	0	16	經驗值上升(小)
1	100130	4001447	1	1	0	17	#N/A
1	100130	1002938	1	1	0	18	#N/A
1	100130	4001126	1	1	0	19	楓葉
1	100130	2430016	1	1	0	20	保冷箱
1	100130	2430157	1	1	0	21	還不錯用的魔法棒
1	100130	4001128	1	1	0	22	火藥桶
1	100130	3991052	1	1	0	23	#N/A
1	100130	3991053	1	1	0	24	#N/A
1	100130	3991054	1	1	0	25	#N/A
1	100130	3991055	1	1	0	26	#N/A
1	100131	4000494	1	1	0	0	穆魯派的毛球
1	100131	2000000	1	1	0	1	紅色藥水
1	100131	2010009	1	1	0	2	青蘋果
1	100131	4010006	1	1	0	3	黃金母礦
1	100131	4020006	1	1	0	4	黃晶母礦
1	100131	2040400	1	1	0	5	上衣防禦卷軸100%
1	100131	2040618	1	1	0	6	褲裙跳躍卷軸60%
1	100131	1002019	1	1	0	7	白頭巾
1	100131	1002002	1	1	0	8	金屬頭盔
1	100131	1040013	1	1	0	9	青色運動T恤
1	100131	1041012	1	1	0	10	黃紅短T
1	100131	1060004	1	1	0	11	灰色橡膠褲
1	100131	1072005	1	1	0	12	皮製涼鞋
1	100131	4280000	1	1	0	13	金寶箱
1	100131	4280001	1	1	0	14	銀寶箱
1	100131	2430026	1	1	0	15	問號 箱子
1	100131	2430027	1	1	0	16	問號 箱子
1	100131	2430028	1	1	0	17	問號 箱子
1	100131	2430029	1	1	0	18	問號 箱子
1	100131	2022450	1	1	0	19	經驗值上升(小)
1	100131	4001447	1	1	0	20	#N/A
1	100131	1002938	1	1	0	21	#N/A
1	100131	4001126	1	1	0	22	楓葉
1	100131	2430016	1	1	0	23	保冷箱
1	100131	2430157	1	1	0	24	還不錯用的魔法棒
1	100131	4001128	1	1	0	25	火藥桶
1	100131	3991052	1	1	0	26	#N/A
1	100131	3991053	1	1	0	27	#N/A
1	100131	3991054	1	1	0	28	#N/A
1	100131	3991055	1	1	0	29	#N/A
1	100132	4000495	1	1	0	0	穆魯菲亞的毛球
1	100132	2000000	1	1	0	1	紅色藥水
1	100132	2010009	1	1	0	2	青蘋果
1	100132	4010000	1	1	0	3	青銅母礦
1	100132	4020007	1	1	0	4	鑽石母礦
1	100132	2040823	1	1	0	5	手套生命卷軸100%
1	100132	2041018	1	1	0	6	披風敏捷卷軸100%
1	100132	1002001	1	1	0	7	金屬頭箍
1	100132	1002003	1	1	0	8	鋼鐵帽
1	100132	1040014	1	1	0	9	橙色運動T恤
1	100132	1040015	1	1	0	10	褐戰士甲
1	100132	1060008	1	1	0	11	褐色戰士褲
1	100132	1041014	1	1	0	12	黃皮製鎧甲
1	100132	1061014	1	1	0	13	紅皮甲褲
1	100132	1072004	1	1	0	14	白橡膠鞋
1	100132	1082003	1	1	0	15	腕甲
1	100132	1442000	1	1	0	16	鐵戟
1	100132	4280000	1	1	0	17	金寶箱
1	100132	4280001	1	1	0	18	銀寶箱
1	100132	2430026	1	1	0	19	問號 箱子
1	100132	2430027	1	1	0	20	問號 箱子
1	100132	2430028	1	1	0	21	問號 箱子
1	100132	2430029	1	1	0	22	問號 箱子
1	100132	2022450	1	1	0	23	經驗值上升(小)
1	100132	4001447	1	1	0	24	#N/A
1	100132	1002938	1	1	0	25	#N/A
1	100132	4001126	1	1	0	26	楓葉
1	100132	2430016	1	1	0	27	保冷箱
1	100132	2430157	1	1	0	28	還不錯用的魔法棒
1	100132	4001128	1	1	0	29	火藥桶
1	100132	3991052	1	1	0	30	#N/A
1	100132	3991053	1	1	0	31	#N/A
1	100132	3991054	1	1	0	32	#N/A
1	100132	3991055	1	1	0	33	#N/A
1	100133	4000496	1	1	0	0	穆魯穆魯的毛球
1	100133	2000000	1	1	0	1	紅色藥水
1	100133	2010009	1	1	0	2	青蘋果
1	100133	4010001	1	1	0	3	鋼鐵母礦
1	100133	4020003	1	1	0	4	祖母綠母礦
1	100133	2048000	1	1	0	5	寵物速度卷軸100%
1	100133	2041004	1	1	0	6	披風防禦卷軸60%
1	100133	1002041	1	1	0	7	黃色金屬頭箍
1	100133	1002007	1	1	0	8	鐵製頭具
1	100133	1032001	1	1	0	9	單邊銀色耳環
1	100133	1040038	1	1	0	10	藍戰士甲
1	100133	1060028	1	1	0	11	藍色戰士褲
1	100133	1041064	1	1	0	12	藍皮製鎧甲
1	100133	1061023	1	1	0	13	黑皮甲褲
1	100133	1072009	1	1	0	14	鋼鐵鬥士鞋
1	100133	1082000	1	1	0	15	鋼製短手套
1	100133	1442006	1	1	0	16	藍鐵錘
1	100133	4280000	1	1	0	17	金寶箱
1	100133	4280001	1	1	0	18	銀寶箱
1	100133	2430026	1	1	0	19	問號 箱子
1	100133	2430027	1	1	0	20	問號 箱子
1	100133	2430028	1	1	0	21	問號 箱子
1	100133	2430029	1	1	0	22	問號 箱子
1	100133	2022450	1	1	0	23	經驗值上升(小)
1	100133	4001447	1	1	0	24	#N/A
1	100133	1002938	1	1	0	25	#N/A
1	100133	4001126	1	1	0	26	楓葉
1	100133	2430016	1	1	0	27	保冷箱
1	100133	2430157	1	1	0	28	還不錯用的魔法棒
1	100133	4001128	1	1	0	29	火藥桶
1	100133	3991052	1	1	0	30	#N/A
1	100133	3991053	1	1	0	31	#N/A
1	100133	3991054	1	1	0	32	#N/A
1	100133	3991055	1	1	0	33	#N/A
1	100134	4000497	1	1	0	0	穆魯君的毛球
1	100134	2000000	1	1	0	1	紅色藥水
1	100134	2010009	1	1	0	2	青蘋果
1	100134	4010002	1	1	0	3	鋰礦石母礦
1	100134	4020002	1	1	0	4	海藍石母礦
1	100134	2040500	1	1	0	5	套服敏捷卷軸100%
1	100134	2044400	1	1	0	6	矛攻擊卷軸100%
1	100134	1002042	1	1	0	7	藍色金屬頭箍
1	100134	1002051	1	1	0	8	青銅鋼盔
1	100134	1032003	1	1	0	9	紫水晶耳環
1	100134	1040009	1	1	0	10	鐵胸甲
1	100134	1060009	1	1	0	11	鐵板褲
1	100134	1051000	1	1	0	12	鋼鐵鎧甲
1	100134	1072050	1	1	0	13	青銅鞋
1	100134	4280000	1	1	0	14	金寶箱
1	100134	4280001	1	1	0	15	銀寶箱
1	100134	2430026	1	1	0	16	問號 箱子
1	100134	2430027	1	1	0	17	問號 箱子
1	100134	2430028	1	1	0	18	問號 箱子
1	100134	2430029	1	1	0	19	問號 箱子
1	100134	2022450	1	1	0	20	經驗值上升(小)
1	100134	2022451	1	1	0	21	經驗值上升(中)
1	100134	2022452	1	1	0	22	經驗值上升(大)
1	100134	4001447	1	1	0	23	#N/A
1	100134	1002938	1	1	0	24	#N/A
1	100134	4001126	1	1	0	25	楓葉
1	100134	2430016	1	1	0	26	保冷箱
1	100134	2430157	1	1	0	27	還不錯用的魔法棒
1	100134	4001128	1	1	0	28	火藥桶
1	100134	3991052	1	1	0	29	#N/A
1	100134	3991053	1	1	0	30	#N/A
1	100134	3991054	1	1	0	31	#N/A
1	100134	3991055	1	1	0	32	#N/A
1	120100	4000011	1	1	0	0	蘑菇芽孢
1	120100	2041007	1	1	0	1	披風生命卷軸60%
1	120100	2000000	1	1	0	2	紅色藥水
1	120100	4020002	1	1	0	3	海藍石母礦
1	120100	4010002	1	1	0	4	鋰礦石母礦
1	120100	2060000	1	1	0	5	箭矢
1	120100	1332006	1	1	0	6	戰鬥短刀
1	120100	2061000	1	1	0	7	弩箭矢
1	120100	1062000	1	1	0	8	破爛牛仔褲
1	120100	1060007	1	1	0	9	藍馬褲
1	120100	1061009	1	1	0	10	綠色旅行裙
1	120100	2010009	1	1	0	11	青蘋果
1	120100	1002610	1	1	0	12	褐色洛基頭巾
1	120100	4280000	1	1	0	13	金寶箱
1	120100	4280001	1	1	0	14	銀寶箱
1	120100	2430026	1	1	0	15	問號 箱子
1	120100	2430027	1	1	0	16	問號 箱子
1	120100	2430028	1	1	0	17	問號 箱子
1	120100	2430029	1	1	0	18	問號 箱子
1	120100	2022450	1	1	0	19	經驗值上升(小)
1	120100	2022451	1	1	0	20	經驗值上升(中)
1	120100	2022452	1	1	0	21	經驗值上升(大)
1	120100	4001447	1	1	0	22	#N/A
1	120100	1002938	1	1	0	23	#N/A
1	120100	4001126	1	1	0	24	楓葉
1	120100	2430016	1	1	0	25	保冷箱
1	120100	2430157	1	1	0	26	還不錯用的魔法棒
1	120100	4001128	1	1	0	27	火藥桶
1	120100	3991052	1	1	0	28	#N/A
1	120100	3991053	1	1	0	29	#N/A
1	120100	3991054	1	1	0	30	#N/A
1	120100	3991055	1	1	0	31	#N/A
1	130100	4000003	1	1	0	0	樹枝
1	130100	2041008	1	1	0	1	披風生命卷軸10%
1	130100	2000000	1	1	0	2	紅色藥水
1	130100	2040402	1	1	0	3	上衣防禦卷軸10%
1	130100	4020003	1	1	0	4	祖母綠母礦
1	130100	2060000	1	1	0	5	箭矢
1	130100	4010003	1	1	0	6	朱礦石母礦
1	130100	1332000	1	1	0	7	三角刃
1	130100	2061000	1	1	0	8	弩箭矢
1	130100	1072007	1	1	0	9	褐旅行鞋
1	130100	1082003	1	1	0	10	腕甲
1	130100	1452003	1	1	0	11	鋼鐵弓
1	130100	4030009	1	1	0	12	圍棋板
1	130100	2010009	1	1	0	13	青蘋果
1	130100	1061014	1	1	0	14	紅皮甲褲
1	130100	1492000	1	1	0	15	火槍
1	130100	1452024	1	1	0	16	綠林弓
1	130100	4280000	1	1	0	17	金寶箱
1	130100	4280001	1	1	0	18	銀寶箱
1	130100	2430026	1	1	0	19	問號 箱子
1	130100	2430027	1	1	0	20	問號 箱子
1	130100	2430028	1	1	0	21	問號 箱子
1	130100	2430029	1	1	0	22	問號 箱子
1	130100	2022450	1	1	0	23	經驗值上升(小)
1	130100	2022451	1	1	0	24	經驗值上升(中)
1	130100	2022452	1	1	0	25	經驗值上升(大)
1	130100	4001447	1	1	0	26	#N/A
1	130100	1002938	1	1	0	27	#N/A
1	130100	4001126	1	1	0	28	楓葉
1	130100	2430016	1	1	0	29	保冷箱
1	130100	2430157	1	1	0	30	還不錯用的魔法棒
1	130100	4001128	1	1	0	31	火藥桶
1	130100	3991052	1	1	0	32	#N/A
1	130100	3991053	1	1	0	33	#N/A
1	130100	3991054	1	1	0	34	#N/A
1	130100	3991055	1	1	0	35	#N/A
1	130101	4000016	1	1	0	0	紅寶殼
1	130101	2041009	1	1	0	1	披風魔力卷軸100%
1	130101	2000000	1	1	0	2	紅色藥水
1	130101	2040502	1	1	0	3	套服敏捷卷軸10%
1	130101	1402001	1	1	0	4	木劍
1	130101	1322007	1	1	0	5	皮製手提包
1	130101	2060000	1	1	0	6	箭矢
1	130101	4010004	1	1	0	7	銀的母礦
1	130101	4020004	1	1	0	8	蛋白石母礦
1	130101	2061000	1	1	0	9	弩箭矢
1	130101	1372002	1	1	0	10	金屬短杖
1	130101	1082029	1	1	0	11	褐短指手套
1	130101	1072060	1	1	0	12	褐軟布鞋
1	130101	1032003	1	1	0	13	紫水晶耳環
1	130101	1061029	1	1	0	14	紅夢褲
1	130101	2010009	1	1	0	15	青蘋果
1	130101	1052095	1	1	0	16	褐色洛基外衣
1	130101	4280000	1	1	0	17	金寶箱
1	130101	4280001	1	1	0	18	銀寶箱
1	130101	2430026	1	1	0	19	問號 箱子
1	130101	2430027	1	1	0	20	問號 箱子
1	130101	2430028	1	1	0	21	問號 箱子
1	130101	2430029	1	1	0	22	問號 箱子
1	130101	2022450	1	1	0	23	經驗值上升(小)
1	130101	2022451	1	1	0	24	經驗值上升(中)
1	130101	2022452	1	1	0	25	經驗值上升(大)
1	130101	4001447	1	1	0	26	#N/A
1	130101	1002938	1	1	0	27	#N/A
1	130101	4001126	1	1	0	28	楓葉
1	130101	2430016	1	1	0	29	保冷箱
1	130101	2430157	1	1	0	30	還不錯用的魔法棒
1	130101	4001128	1	1	0	31	火藥桶
